,shop_id,address,城市,company_registered_address,abbreviation,name,总计,通过数,拒绝数,接受数,接受金额,longitude,latitude
1480,19212937,杭州市浙江省杭州市萧山区萧山经济开发区市心北路42、46号,杭州市,浙江省杭州市萧山区萧山经济开发区市心北路42、46号,杭州诠昕,杭州萧山诠昕医疗美容门诊部有限公司,8,4,4,4,70979.00元,30.1966,120.26781
1481,19212938,深圳市深圳市龙岗区坂田街道坂田社区吉华路680号2楼,深圳市,深圳市龙岗区坂田街道坂田社区吉华路680号2楼,苗方清颜,深圳市龙岗区坂田苗方清颜美容店,19,12,7,12,79513.00元,22.63516,114.06388
1482,19212940,杭州市杭州经济技术开发区滟澜园澜轩15幢102室二楼,杭州市,浙江省杭州经济技术开发区滟澜园澜轩15幢102室二楼,杭华山连,杭州华山连天美医疗美容医院有限公司下沙医疗美容诊所,6,5,1,5,39600.00元,30.31189,120.32843
1483,19212942,郑州市郑州市郑东新区永平路与十里铺街交叉口西北角,郑州市,郑州市郑东新区永平路与十里铺街交叉口西北角,政和整形,郑州政和医院,2,1,1,1,10000.00元,34.73805,113.73004
1484,19212943,珠海市珠海市香洲区吉大水湾路279号,珠海市,珠海市香洲区吉大水湾路279号,珠海韩妃,珠海韩妃医疗美容门诊部有限公司,10,3,7,3,46200.00元,22.23613,113.5714
1485,19212949,大理白族自治州云南省大理白族自治州大理市大理经济开发区小团山商住楼A1幢1—1号,大理白族自治州,云南省大理白族自治州大理市大理经济开发区小团山商住楼A1幢1—1号,大理蕾特,大理市蕾特恩美容院,7,0,7,0,0.00元,25.597702,100.245323
1486,19212950,邵阳市湖南省邵阳市邵阳东县宋家塘办事处兴和路600号,邵阳市,湖南省邵阳市邵阳东县宋家塘办事处兴和路600号,邵蕾特恩,邵东县宁家塘蕾特恩美容店,1,0,1,0,0.00元,27.284389,111.458618
1487,19212951,衡阳市衡阳市高新区解放西路4号紫金花园,衡阳市,衡阳市高新区解放西路4号紫金花园负二层负1001-1011、1316-1348、1449-1469,衡阳诺美,湖南诺美医疗美容有限公司,15,11,4,11,310280.00元,26.893026,112.59639
1488,19212952,郑州市郑州市金水区紫荆山路8号2层1号,郑州市,郑州市金水区紫荆山路8号2层1号,芳艺整形,郑州市金水区芳艺医疗美容门诊部,21,8,13,8,90930.00元,34.75557,113.68289
1489,19212954,昆明市云南省昆明市西山区东四街与环城南路交叉口保山糖业有限公司综合楼1-2号,昆明市,云南省昆明市西山区东四街与环城南路交叉口保山糖业有限公司综合楼1-2号,昆明俪人,昆明俪人医疗美容门诊部有限公司,29,18,11,18,329590.00元,24.99478,102.682762
1490,19212955,柳州市柳州市三中路121号一楼门面,柳州市,柳州市三中路121号一楼门面,桂清颜L,柳州市柳北区亮颜堂美容馆,5,1,4,1,13800.00元,24.32958,109.41473
1491,19212956,南宁市南宁市兴宁区长堽路179号盛天果岭B3号楼商业用房,南宁市,南宁市兴宁区长堽路179号盛天果岭B3号楼商业用房,桂芭比丽,广西南宁芭比丽医疗美容有限公司,3,0,3,0,0.00元,22.840656,108.365321
1492,19212958,昆明市云南省昆明市五华区东风西路241号(南疆至尊大厦一至三层）,昆明市,云南省昆明市五华区东风西路241号(南疆至尊大厦一至三层）,昆明博美,昆明博美医疗美容门诊部,10,0,10,0,0.00元,25.04618,102.69714
1493,19212959,苏州市昆山开发区天骄翡翠名都花园1.2号楼1.3室,苏州市,昆山开发区天骄翡翠名都花园1.2号楼1.3室,魅莱医美,昆山魅莱医疗美容门诊部有限公司,13,5,8,5,81400.00元,31.364323,120.979408
1494,19212960,上海上海市徐汇区肇嘉浜路807号2104,上海,上海市徐汇区肇嘉浜路807号2104,痘博士,上海市徐汇区禾美轩美容院,176,123,53,121,1189000.00元,31.19801,121.44779
1495,19212961,太原市太原市小店区学府街与坞城路交界处东南角,太原市,太原市小店区学府街与坞城路交界处东南角,太原泛美,山西江宇泛美医疗科技有限公司小店学府街医疗美容诊所,65,33,32,30,795600.00元,37.80765,112.58438
1496,19212962,杭州市杭州市下城区绍兴路353号116室,杭州市,杭州市下城区绍兴路353号116室,杭美立妍,杭州美立妍医疗美容诊所有限公司,1,1,0,1,25000.00元,30.30009,120.16588
1497,19212963,杭州市杭州市江干区天城路235号,杭州市,杭州市江干区天城路235号,杭痘博士,杭州市江干区况美美容店,114,71,43,64,750535.00元,30.28352,120.18833
1498,19212964,郑州市郑州市郑东新区黄河南路与商都路交叉口商业楼南（黄河南路113号）,郑州市,郑州市郑东新区黄河南路与商都路交叉口商业楼南（黄河南路113号）,天后整形,郑州天后医疗美容医院有限公司,13,3,10,3,37000.00元,34.74797,113.74716
1499,19212965,郑州市郑州市文化路112号,郑州市,郑州市文化路112号,悦美整形,郑州悦美美容医院,6,2,4,2,24450.00元,34.77239,113.66668
1500,19212966,南京市南京市鼓楼区广州路228号801，802，803，804室,南京市,南京鼓楼区广州路228号801，802，803，804室,南京宁美,南京宁美医疗美容门诊部有限公司,18,7,11,6,170000.00元,32.05188,118.77224
1501,19212967,贵阳市贵阳市南明区西湖路A幢1层5号,贵阳市,贵州省贵阳市国家高新技术产业开发园黔灵山路357号德福中心第（A7）1单元10层3号房,贵欧贝颐,贵州欧贝颐医疗科技有限责任公司,19,12,7,12,235520.00元,26.57159,106.720917
1502,19212969,郑州市郑州市金水区南阳路226号富田丽景花园38号楼1层南2号,郑州市,郑州市金水区南阳路226号富田丽景花园38号楼1层南2号,伊莱美,郑州市金水区金水伊莱美医疗美容门诊部,1,0,1,0,0.00元,34.7934,113.63677
1503,19212970,"贵阳市贵阳市观山湖区观山路与长岭路交叉路口大唐财富广场第5,6,7栋（6）栋1单元4层1,2号",贵阳市,"贵阳市观山湖区观山路与长岭路交叉路口大唐财富广场第5,6,7栋（6）栋1单元4层1,2号",贵美和谐,贵阳观山湖美和谐医疗美容有限公司,16,3,13,3,63850.00元,26.63658,106.648689
1504,19212971,珠海市珠海香洲区兴国街4号102、103、203号铺,珠海市,珠海香洲区兴国街4号102、103、203号铺,珠海仁瑞,珠海市仁瑞医疗美容门诊有限公司,13,8,5,8,172360.00元,22.27679,113.56451
1505,19212972,江门市江门市象溪横路3号201,江门市,江门市象溪横路3号201,粤清痘堂,蓬江区清痘堂美容院,3,2,1,2,10844.00元,22.57674,113.08609
1506,19212973,台州市浙江省温岭市太平街道三星大道151号（一楼）,台州市,浙江省温岭市太平街道三星大道151号（一楼）,美艺美星,温岭美艺美星医疗有限公司,14,8,6,8,148300.00元,28.376727,121.381895
1507,19212975,苏州市缇香广场s308-s310,苏州市,缇香广场s308-s310,英格丽尔,张家港英格丽尔医疗美容有限公司,11,7,4,7,82520.00元,31.849331,120.564041
1508,19212976,苏州市干将东路879号203室,苏州市,干将东路879号203室,痘庄,姑苏区痘庄美容院,3,1,2,1,7800.00元,31.30662,120.62625
1509,19212977,永州市永州市冷水滩零陵中路万喜登公寓4楼,永州市,永州市冷水滩零陵中路408号万喜登公寓4楼,永州博美,永州博美整形美容医院,6,1,5,1,4400.00元,26.447832,111.599022
1510,19212978,南京市南京建邺区庐山路116号1幢101室,南京市,南京市建邺区庐山路116号1幢101室,南京米嘉,南京米嘉医疗美容门诊部有限公司,13,8,5,7,135998.00元,31.986075,118.720804
1511,19212979,玉林市玉林市玉州区民主南路江南华庭4栋01铺,玉林市,玉林市人民中路六路口东门商业广场A座二层A202，209号商铺,桂玉蕾特,玉林市玉州区南城蕾特恩美容店,3,0,3,0,0.00元,22.61763,110.170349
1512,19212981,广州市湖南省长沙市天心区解放西路BOBO国际102,广州市,湖南省长沙市天心区解放西路BOBO国际102,广痘院长,长沙市天心区痘院长美容中心,63,27,36,27,162378.00元,28.19165,112.972054
1513,19212982,郑州市郑州市金水区经三路与农业路交叉口西北角街心广场西侧,郑州市,郑州市金水区经三路与农业路交叉口西北角街心广场西侧,康伦整形,郑州市金水区康伦医疗美容诊所,16,2,14,2,31500.00元,34.78663,113.69266
1514,19212983,长沙市长沙市开福区新河街道芙蓉中路一段88号天健芙蓉盛世花园二期B栋1008-1012号房,长沙市,长沙市开福区新河街道芙蓉中路一段88号天健芙蓉盛世花园二期B栋1008-1012号房,湘丽恩二,湖南丽恩医疗美容有限公司,2,1,1,1,23000.00元,28.223424,112.987014
1515,19212984,东莞市东莞市塘厦镇花园新街穗恒大厦2楼,东莞市,东莞市塘厦镇花园新街穗恒大厦2楼,塘厦痘庄,东莞市塘厦痘庄美容院,11,5,6,5,41251.00元,22.8104,114.102318
1516,19212985,东莞市东莞市长安镇长盛社区长青南路1号长安万科中心5栋商铺208,东莞市,东莞市长安镇长盛社区长青南路1号长安万科中心5栋商铺208,长安痘庄,东莞市长安痘庄美容院,7,4,3,4,35320.00元,22.80048,113.800262
1517,19212986,东莞市东莞市东城街道岗贝君豪商业中心写字楼6楼22号A房,东莞市,东莞市东城街道岗贝君豪商业中心写字楼6楼22号A房,东城痘庄,东莞市东城痘庄美容院,42,25,17,24,233828.00元,23.033131,113.775787
1518,19212987,天津天津市南开区水上公园北津龙公寓19号楼,天津,天津市南开区水上公园北津龙公寓19号楼,津凤凰,天津凤凰怡美整形美容医院有限公司,8,5,3,5,106780.00元,39.096066,117.177055
1519,19212988,景德镇市景德镇珠山区大江新城G栋8号,景德镇市,景德镇珠山区大江新城G栋8号,景蕾特恩,珠山区蕾特恩美容店,1,0,1,0,0.00元,29.28565,117.213226
1520,19212989,南昌市南昌市西湖区绳金塔街146号,南昌市,南昌市西湖区绳金塔街146号,南昌永康,南昌永康医疗美容医院,14,6,8,6,116440.00元,28.66378,115.89872
1521,19212990,长沙市长沙市雨花区新建西路195号湖南省脑科医院培训楼一楼,长沙市,长沙市雨花区新建西路195号湖南省脑科医院培训楼一楼,湘痘博士,天津痘博士美容院有限公司长沙分公司,109,87,22,85,742748.00元,28.15346,112.98678
1522,19212991,南昌市南昌市西湖区象山南路467号景田大厦213室,南昌市,南昌市西湖区象山南路467号景田大厦213室,痘博士昌,西湖区靓丽美容店,71,60,11,59,460470.00元,28.67397,115.89189
1523,19212992,南昌市南昌市二七南路668号，755号,南昌市,南昌市二七南路668号，755号,江西广济,江西广济医院,16,5,11,5,119800.00元,28.67254,115.91831
1524,19212994,深圳市深圳市宝安区西乡街道前进路与流塘路交汇处中粮锦云花园首层133-134号铺,深圳市,深圳市宝安区西乡街道前进路与流塘路交汇处中粮锦云花园首层133-134号铺,蒂雅医疗,深圳蒂雅医疗美容门诊部,1,0,1,0,0.00元,22.584066,113.88752
1525,19212995,郑州市郑州市郑东新区农业东路35号28号楼1-2层附8号,郑州市,郑州市郑东新区农业东路35号28号楼1-2层付8号,安琪儿,郑州市郑东新区安琪儿医疗美容诊所,2,0,2,0,0.00元,34.78044,113.74762
1526,19212996,龙岩市福建省龙岩市新罗区西城人民路德鹏商业城（右侧起一楼一号店及二楼、三楼）,龙岩市,福建省龙岩市新罗区西城人民路德鹏商业城（右侧起一楼一号店及二楼、三楼）,新罗欧菲,新罗区欧菲医疗美容门诊部,31,9,22,9,214000.00元,25.089979,117.020348
1527,19212998,南宁市南宁市青秀区长湖路18号中天世纪花园A区2层01号商铺,南宁市,南宁市青秀区长湖路18号中天世纪花园A区2层01号商铺,桂安帝克,广西南宁安帝克洛美容服务有限公司,17,8,9,8,147380.00元,22.82822,108.36173
1528,19212999,重庆重庆市沙坪坝区渝碚路88号,重庆,重庆市沙坪坝区渝碚路88号,沙痘博士,昆明痘博士医疗美容诊所有限公司重庆分公司,60,56,4,54,553930.00元,29.55856,106.45834
1529,19213001,泉州市泉州市丰泽区安吉路中骏财富广场一期1号楼185号店,泉州市,,丰泽瑞尔,丰泽区瑞尔美容店,8,5,3,5,28420.00元,24.921841,118.6586
1530,19213002,泉州市丰泽区城东安吉路中骏财富广场一期3号楼1-213号店,泉州市,,中骏瑶芳,丰泽区昊兰美容院,1,1,0,1,6800.00元,24.921841,118.6586
1531,19213003,南京市南京市江东中路110号1306-1309室,南京市,,宁爱婍艺,南京爱婍艺医疗美容诊所有限公司,2,1,1,1,10000.00元,32.02953,118.73792
1532,19213004,北京北京市朝阳区南湖东园122楼15层南区1810,北京,北京市朝阳区南湖东园122楼15层南区1810,京痘博望,北京专注美容连锁有限公司望京分公司,72,54,18,51,676460.00元,39.999926,116.465321
1533,19213005,郑州市郑州市郑东新区康平路79号1楼1层120.2层206.207.207.209号,郑州市,郑州市郑东新区康平路79号1楼1层120.2层206.207.208.209号,华那整形,河南华那美容服务有限公司,16,5,11,5,81400.00元,34.74154,113.761
1534,19213006,武汉市武汉市硚口区古田二路汇丰企业天地3栋1单元1层,武汉市,武汉市硚口区古田二路汇丰企业天地3栋1单元1层,鄂至尚贝,武汉至尚贝蓓综合门诊部有限公司,29,17,12,17,413000.00元,30.613359,114.198929
1535,19213007,郑州市郑州市管城区西大街238号院,郑州市,郑州市管城区西大街238号院,集美整形,郑州集美美容医院,20,9,11,9,105280.00元,34.74976,113.67633
1536,19213008,郑州市郑州市郑东新区商鼎路78号3号楼1单元1008号,郑州市,,兰茜整形,郑州兰茜美容服务有限公司,2,0,2,0,0.00元,34.75537,113.76376
1537,19213009,永州市永州市冷水滩河东双洲路湘江明珠3.4层,永州市,湖南省永州市冷水滩区河东双洲路交汇处湘江明珠三、四层,永州瑞澜,永州市瑞澜医疗美容医院有限公司,11,3,8,3,58000.00元,26.44084,111.612099
1538,19213012,宁波市余姚市南雷路217号,宁波市,浙江省余姚市南雷路217号,余蕾特恩,余姚市蕾特恩美容馆,4,1,3,1,18800.00元,30.04083,121.15711
1539,19213013,青岛市山东省青岛市市北区黄台路6号,青岛市,山东省青岛市市北区黄台路6号,鲁伊美医,青岛伊美尔国宾整形外科医院有限公司,7,2,5,2,48100.00元,36.07961,120.33089
1540,19213014,衡阳市湖南省衡阳市蒸湘区商业步行街文体街2004-2005号,衡阳市,湖南省衡阳市蒸湘区商业步行街文体街2004-2005号,衡韩医生,衡阳市蒸湘区韩医生皮肤管理中心,1,1,0,1,10000.00元,26.91259,112.56755
1541,19213015,衡阳市郴州市北湖区人民西路2号,衡阳市,郴州市北湖区人民西路2号,唯美整形,唯美医疗美容门诊部,3,0,3,0,0.00元,25.79518,113.03042
1542,19213016,徐州市江苏省徐州市云龙区三环东路47号,徐州市,徐州市云龙区三环东路家和园商业楼1#-01,徐州华美,徐州华美美容医院有限公司,66,21,45,20,358594.00元,34.25826,117.22793
1543,19213017,济南市济南市历下区工业南路100号枫润大厦A-201,济南市,济南市历下区工业南路100号枫润大厦A-201,济南旭美,济南旭美美容医院有限公司,16,5,11,5,104800.00元,36.67306,117.08291
1544,19213018,深圳市深圳市罗湖区桂园街道宝安南路鼎丰大厦915,深圳市,深圳市罗湖区桂圆街道宝安南路鼎丰大厦915,深圳依然,深圳伊然美医疗美容诊所,1,0,1,0,0.00元,22.53978,114.112091
